Observer,Sample_spp,SiteLong,SiteShort,SiteCode,Sample_ID,Sampling_date,day,mo,yr,DOY,Season,SeasonCode,Species,SppCode,Body_Length,Head_Width,density_per_m2,Body_Width,Height,Length of 1st Antennae,Adult?,has citellum?
Lucie,O3_9_4_2009_PO,KiO3/O3/Rodenbauch,O3,3,Grob,40060,9,4,2009,99,early,1,Prodiamesa olivacea,PO,11.62,0.46,8.380952,,,,,
Lucie,O3_9_4_2009_PO,KiO3/O3/Rodenbauch,O3,3,Grob,40060,9,4,2009,99,early,1,Prodiamesa olivacea,PO,12.28,0.45,8.380952,,,,,
Lucie,O3_9_4_2009_PO,KiO3/O3/Rodenbauch,O3,3,Grob,40060,9,4,2009,99,early,1,Prodiamesa olivacea,PO,8.38,0.44,8.380952,,,,,
Lucie,O3_11_6_2008_PO,KiO3/O3/Rodenbauch,O3,3,Grob,39758,11,6,2008,163,late,2,Prodiamesa olivacea,PO,14.1,0.86,36.57143,,,,,
Lucie,O3_11_6_2008_PO,KiO3/O3/Rodenbauch,O3,3,Grob,39758,11,6,2008,163,late,2,Prodiamesa olivacea,PO,9,0.84,36.57143,,,,,
Lucie,O3_11_6_2008_PO,KiO3/O3/Rodenbauch,O3,3,Grob,39758,11,6,2008,163,late,2,Prodiamesa olivacea,PO,7.03,0.77,36.57143,,,,,
Lucie,O3_11_6_2008_PO,KiO3/O3/Rodenbauch,O3,3,Grob,39758,11,6,2008,163,late,2,Prodiamesa olivacea,PO,9.5,0.64,36.57143,,,,,
Lucie,O3_11_6_2008_PO,KiO3/O3/Rodenbauch,O3,3,Grob,39758,11,6,2008,163,late,2,Prodiamesa olivacea,PO,8.5,0.62,36.57143,,,,,
Lucie,O3_11_6_2008_PO,KiO3/O3/Rodenbauch,O3,3,Grob,39758,11,6,2008,163,late,2,Prodiamesa olivacea,PO,4.63,0.56,36.57143,,,,,
Lucie,O3_11_6_2008_PO,KiO3/O3/Rodenbauch,O3,3,Grob,39758,11,6,2008,163,late,2,Prodiamesa olivacea,PO,6.11,0.5,36.57143,,,,,
Lucie,O3_11_6_2008_PO,KiO3/O3/Rodenbauch,O3,3,Grob,39758,11,6,2008,163,late,2,Prodiamesa olivacea,PO,7.3,0.34,36.57143,,,,,
Lucie,O3_11_6_2008_PO,KiO3/O3/Rodenbauch,O3,3,Grob,39758,11,6,2008,163,late,2,Prodiamesa olivacea,PO,6.56,0.25,36.57143,,,,,
Lucie,O3_11_6_2008_PO,KiO3/O3/Rodenbauch,O3,3,Grob,39758,11,6,2008,163,late,2,Prodiamesa olivacea,PO,3.89,0.21,36.57143,,,,,
Lucie,O3_12_4_2007_PO,KiO3/O3/Rodenbauch,O3,3,Grob,39420,12,4,2007,102,early,1,Prodiamesa olivacea,PO,13.05,0.81,NA,,,,,
Lucie,O3_12_4_2007_PO,KiO3/O3/Rodenbauch,O3,3,Grob,39420,12,4,2007,102,early,1,Prodiamesa olivacea,PO,15.93,0.76,NA,,,,,
Lucie,O3_12_4_2007_PO,KiO3/O3/Rodenbauch,O3,3,Grob,39420,12,4,2007,102,early,1,Prodiamesa olivacea,PO,14.97,0.7,NA,,,,,
Lucie,O3_12_4_2007_PO,KiO3/O3/Rodenbauch,O3,3,Grob,39420,12,4,2007,102,early,1,Prodiamesa olivacea,PO,17.83,0.62,NA,,,,,
Lucie,O3_12_4_2007_PO,KiO3/O3/Rodenbauch,O3,3,Grob,39420,12,4,2007,102,early,1,Prodiamesa olivacea,PO,6.94,0.52,NA,,,,,
Lucie,O3_12_4_2007_PO,KiO3/O3/Rodenbauch,O3,3,Grob,39420,12,4,2007,102,early,1,Prodiamesa olivacea,PO,14.06,0.51,NA,,,,,
Lucie,O3_12_4_2007_PO,KiO3/O3/Rodenbauch,O3,3,Grob,39420,12,4,2007,102,early,1,Prodiamesa olivacea,PO,13.54,0.49,NA,,,,,
Lucie,O3_21_6_2006_PO,KiO3/O3/Rodenbauch,O3,3,Grob,21/06/2006,21,6,2006,172,late,2,Prodiamesa olivacea,PO,13.93,0.79,19.2,,,,,
Lucie,O3_21_6_2006_PO,KiO3/O3/Rodenbauch,O3,3,Grob,21/06/2006,21,6,2006,172,late,2,Prodiamesa olivacea,PO,12.24,0.58,19.2,,,,,
Lucie,O3_21_6_2006_PO,KiO3/O3/Rodenbauch,O3,3,Grob,21/06/2006,21,6,2006,172,late,2,Prodiamesa olivacea,PO,8.45,0.46,19.2,,,,,
Lucie,O3_21_6_2006_PO,KiO3/O3/Rodenbauch,O3,3,Grob,21/06/2006,21,6,2006,172,late,2,Prodiamesa olivacea,PO,7.92,0.31,19.2,,,,,
Lucie,O3_21_6_2006_PO,KiO3/O3/Rodenbauch,O3,3,Grob,21/06/2006,21,6,2006,172,late,2,Prodiamesa olivacea,PO,5.39,0.27,19.2,,,,,
Lucie,O3_22_3_2005_PO,KiO3/O3/Rodenbauch,O3,3,Fein,22/03/2005,22,3,2005,81,early,1,Prodiamesa olivacea,PO,9.11,0.58,6.4,,,,,
Lucie,O3_22_3_2005_PO,KiO3/O3/Rodenbauch,O3,3,Grob,22/03/2005,22,3,2005,81,early,1,Prodiamesa olivacea,PO,12.87,0.57,6.4,,,,,
Lucie,O3_22_3_2005_PO,KiO3/O3/Rodenbauch,O3,3,Grob,22/03/2005,22,3,2005,81,early,1,Prodiamesa olivacea,PO,11.13,0.56,6.4,,,,,
Lucie,O3_22_3_2005_PO,KiO3/O3/Rodenbauch,O3,3,Fein,22/03/2005,22,3,2005,81,early,1,Prodiamesa olivacea,PO,9.54,0.5,6.4,,,,,
Lucie,O3_22_3_2005_PO,KiO3/O3/Rodenbauch,O3,3,Fein,22/03/2005,22,3,2005,81,early,1,Prodiamesa olivacea,PO,10.12,0.49,6.4,,,,,
Lucie,O3_22_3_2005_PO,KiO3/O3/Rodenbauch,O3,3,Grob,22/03/2005,22,3,2005,81,early,1,Prodiamesa olivacea,PO,12.87,0.45,6.4,,,,,
Lucie,O3_22_3_2005_PO,KiO3/O3/Rodenbauch,O3,3,Grob,22/03/2005,22,3,2005,81,early,1,Prodiamesa olivacea,PO,8.04,0.44,6.4,,,,,
Lucie,O3_22_3_2005_PO,KiO3/O3/Rodenbauch,O3,3,Fein,22/03/2005,22,3,2005,81,early,1,Prodiamesa olivacea,PO,8.22,0.42,6.4,,,,,
Lucie,O3_22_3_2005_PO,KiO3/O3/Rodenbauch,O3,3,Fein,22/03/2005,22,3,2005,81,early,1,Prodiamesa olivacea,PO,6.54,0.37,6.4,,,,,
Lucie,O3_22_3_2005_PO,KiO3/O3/Rodenbauch,O3,3,Grob,22/03/2005,22,3,2005,81,early,1,Prodiamesa olivacea,PO,7.31,0.23,6.4,,,,,
Ellen,Bieb_5_7_2019_PO,Bieber,Bieb,2,Grob,43592,5,7,2019,186,late,2,Prodiamesa olivacea,PO,11.07,0.9,190.08,,,,,
Ellen,Bieb_5_7_2019_PO,Bieber,Bieb,2,Grob,43592,5,7,2019,186,late,2,Prodiamesa olivacea,PO,10.43,0.85,190.08,,,,,
Ellen,Bieb_5_7_2019_PO,Bieber,Bieb,2,Grob,43592,5,7,2019,186,late,2,Prodiamesa olivacea,PO,10.75,0.78,190.08,,,,,
Ellen,Bieb_5_7_2019_PO,Bieber,Bieb,2,Grob,43592,5,7,2019,186,late,2,Prodiamesa olivacea,PO,11.65,0.76,190.08,,,,,
Ellen,Bieb_5_7_2019_PO,Bieber,Bieb,2,Grob,43592,5,7,2019,186,late,2,Prodiamesa olivacea,PO,5.05,0.69,190.08,,,,,
Ellen,Bieb_5_7_2019_PO,Bieber,Bieb,2,Grob,43592,5,7,2019,186,late,2,Prodiamesa olivacea,PO,11.76,0.62,190.08,,,,,
Ellen,Bieb_5_7_2019_PO,Bieber,Bieb,2,Grob,43592,5,7,2019,186,late,2,Prodiamesa olivacea,PO,9.77,0.62,190.08,,,,,
Ellen,Bieb_5_7_2019_PO,Bieber,Bieb,2,Grob,43592,5,7,2019,186,late,2,Prodiamesa olivacea,PO,10.15,0.56,190.08,,,,,
Ellen,Bieb_5_7_2019_PO,Bieber,Bieb,2,Grob,43592,5,7,2019,186,late,2,Prodiamesa olivacea,PO,6.23,0.53,190.08,,,,,
Ellen,Bieb_5_7_2019_PO,Bieber,Bieb,2,Grob,43592,5,7,2019,186,late,2,Prodiamesa olivacea,PO,5.39,0.34,190.08,,,,,
Lucie,Bieb_16_3_2017_PO,Bieber,Bieb,2,Grob,16/03/2017,16,3,2017,75,early,1,Prodiamesa olivacea,PO,13.8,0.73,9.6,,,,,
Lucie,Bieb_16_3_2017_PO,Bieber,Bieb,2,Grob,16/03/2017,16,3,2017,75,early,1,Prodiamesa olivacea,PO,11.85,0.66,9.6,,,,,
Lucie,Bieb_16_3_2017_PO,Bieber,Bieb,2,Grob,16/03/2017,16,3,2017,75,early,1,Prodiamesa olivacea,PO,11.64,0.64,9.6,,,,,
Lucie,Bieb_16_3_2017_PO,Bieber,Bieb,2,Grob,16/03/2017,16,3,2017,75,early,1,Prodiamesa olivacea,PO,8.57,0.59,9.6,,,,,
Lucie,Bieb_16_3_2017_PO,Bieber,Bieb,2,Grob,16/03/2017,16,3,2017,75,early,1,Prodiamesa olivacea,PO,11.5,0.57,9.6,,,,,
Lucie,Bieb_16_3_2017_PO,Bieber,Bieb,2,Grob,16/03/2017,16,3,2017,75,early,1,Prodiamesa olivacea,PO,11.3,0.56,9.6,,,,,
Lucie,Bieb_16_3_2017_PO,Bieber,Bieb,2,Grob,16/03/2017,16,3,2017,75,early,1,Prodiamesa olivacea,PO,11.36,0.5,9.6,,,,,
Lucie,Bieb_16_3_2017_PO,Bieber,Bieb,2,Grob,16/03/2017,16,3,2017,75,early,1,Prodiamesa olivacea,PO,12.7,0.49,9.6,,,,,
Lucie,Bieb_16_3_2017_PO,Bieber,Bieb,2,Grob,16/03/2017,16,3,2017,75,early,1,Prodiamesa olivacea,PO,10.8,0.49,9.6,,,,,
Lucie,Bieb_16_3_2017_PO,Bieber,Bieb,2,Grob,16/03/2017,16,3,2017,75,early,1,Prodiamesa olivacea,PO,7.88,0.47,9.6,,,,,
Lucie,Bieb_11_4_2016_PO,Bieber,Bieb,2,Grob,42678,11,4,2016,102,early,1,Prodiamesa olivacea,PO,12.76,0.67,10.28571,,,,,
Lucie,Bieb_11_4_2016_PO,Bieber,Bieb,2,Grob,42678,11,4,2016,102,early,1,Prodiamesa olivacea,PO,11.84,0.58,10.28571,,,,,
Lucie,Bieb_11_4_2016_PO,Bieber,Bieb,2,Grob,42678,11,4,2016,102,early,1,Prodiamesa olivacea,PO,13.98,0.58,10.28571,,,,,
Lucie,Bieb_16_6_2015_PO,Bieber,Bieb,2,Grob,16/06/2015,16,6,2015,167,late,2,Prodiamesa olivacea,PO,9.56,0.64,16,,,,,
Lucie,Bieb_16_6_2015_PO,Bieber,Bieb,2,Grob,16/06/2015,16,6,2015,167,late,2,Prodiamesa olivacea,PO,10.19,0.55,16,,,,,
Lucie,Bieb_16_6_2015_PO,Bieber,Bieb,2,Grob,16/06/2015,16,6,2015,167,late,2,Prodiamesa olivacea,PO,11.2,0.53,16,,,,,
Lucie,Bieb_16_6_2015_PO,Bieber,Bieb,2,Grob,16/06/2015,16,6,2015,167,late,2,Prodiamesa olivacea,PO,12.47,0.5,16,,,,,
Lucie,Bieb_16_6_2015_PO,Bieber,Bieb,2,Grob,16/06/2015,16,6,2015,167,late,2,Prodiamesa olivacea,PO,6.04,0.49,16,,,,,
Lucie,Bieb_16_6_2015_PO,Bieber,Bieb,2,Grob,16/06/2015,16,6,2015,167,late,2,Prodiamesa olivacea,PO,12.91,0.48,16,,,,,
Lucie,Bieb_16_6_2015_PO,Bieber,Bieb,2,Grob,16/06/2015,16,6,2015,167,late,2,Prodiamesa olivacea,PO,10.86,0.43,16,,,,,
Lucie,Bieb_16_6_2015_PO,Bieber,Bieb,2,Grob,16/06/2015,16,6,2015,167,late,2,Prodiamesa olivacea,PO,8.91,0.37,16,,,,,
Lucie,Bieb_16_6_2015_PO,Bieber,Bieb,2,Grob,16/06/2015,16,6,2015,167,late,2,Prodiamesa olivacea,PO,9.5,0.31,16,,,,,
Lucie,Bieb_16_6_2015_PO,Bieber,Bieb,2,Grob,16/06/2015,16,6,2015,167,late,2,Prodiamesa olivacea,PO,6.76,0.24,16,,,,,
Lucie,Bieb_25_3_2015_PO,Bieber,Bieb,2,Grob,25/03/2015,25,3,2015,84,early,1,Prodiamesa olivacea,PO,13.62,0.67,6.857143,,,,,
Lucie,Bieb_25_3_2015_PO,Bieber,Bieb,2,Grob,25/03/2015,25,3,2015,84,early,1,Prodiamesa olivacea,PO,8.97,0.47,6.857143,,,,,
Lucie,Bieb_25_3_2015_PO,Bieber,Bieb,2,Grob,25/03/2015,25,3,2015,84,early,1,Prodiamesa olivacea,PO,11.49,0.38,6.857143,,,,,
Lucie,Bieb_11_3_2014_PO,Bieber,Bieb,2,Grob,41946,11,3,2014,70,early,1,Prodiamesa olivacea,PO,17.06,0.88,246,,,,,
Lucie,Bieb_11_3_2014_PO,Bieber,Bieb,2,Grob,41946,11,3,2014,70,early,1,Prodiamesa olivacea,PO,16.45,0.76,246,,,,,
Lucie,Bieb_11_3_2014_PO,Bieber,Bieb,2,Grob,41946,11,3,2014,70,early,1,Prodiamesa olivacea,PO,14.95,0.76,246,,,,,
Lucie,Bieb_11_3_2014_PO,Bieber,Bieb,2,Grob,41946,11,3,2014,70,early,1,Prodiamesa olivacea,PO,12.41,0.72,246,,,,,
Lucie,Bieb_11_3_2014_PO,Bieber,Bieb,2,Grob,41946,11,3,2014,70,early,1,Prodiamesa olivacea,PO,15.79,0.7,246,,,,,
Lucie,Bieb_11_3_2014_PO,Bieber,Bieb,2,Grob,41946,11,3,2014,70,early,1,Prodiamesa olivacea,PO,13.16,0.69,246,,,,,
Lucie,Bieb_11_3_2014_PO,Bieber,Bieb,2,Grob,41946,11,3,2014,70,early,1,Prodiamesa olivacea,PO,14.14,0.65,246,,,,,
Lucie,Bieb_11_3_2014_PO,Bieber,Bieb,2,Grob,41946,11,3,2014,70,early,1,Prodiamesa olivacea,PO,15.69,0.46,246,,,,,
Lucie,Bieb_11_3_2014_PO,Bieber,Bieb,2,Grob,41946,11,3,2014,70,early,1,Prodiamesa olivacea,PO,12.24,0.45,246,,,,,
Lucie,Bieb_11_3_2014_PO,Bieber,Bieb,2,Grob,41946,11,3,2014,70,early,1,Prodiamesa olivacea,PO,14.32,0.44,246,,,,,
Lucie,Bieb_21_6_2012_PO,Bieber,Bieb,2,Grob,21/06/2012,21,6,2012,173,late,2,Prodiamesa olivacea,PO,10.8,0.59,2.618182,,,,,
Lucie,Bieb_21_6_2012_PO,Bieber,Bieb,2,Grob,21/06/2012,21,6,2012,173,late,2,Prodiamesa olivacea,PO,10.65,0.52,2.618182,,,,,
Lucie,Bieb_25_7_2011_PO,Bieber,Bieb,2,Grob,25/07/2011,25,7,2011,206,late,2,Prodiamesa olivacea,PO,12.13,0.67,25.76842,,,,,
Lucie,Bieb_25_7_2011_PO,Bieber,Bieb,2,Grob,25/07/2011,25,7,2011,206,late,2,Prodiamesa olivacea,PO,10.74,0.66,25.76842,,,,,
Lucie,Bieb_25_7_2011_PO,Bieber,Bieb,2,Grob,25/07/2011,25,7,2011,206,late,2,Prodiamesa olivacea,PO,14.09,0.65,25.76842,,,,,
Lucie,Bieb_25_7_2011_PO,Bieber,Bieb,2,Grob,25/07/2011,25,7,2011,206,late,2,Prodiamesa olivacea,PO,12.42,0.65,25.76842,,,,,
Lucie,Bieb_25_7_2011_PO,Bieber,Bieb,2,Grob,25/07/2011,25,7,2011,206,late,2,Prodiamesa olivacea,PO,11.25,0.65,25.76842,,,,,
Lucie,Bieb_25_7_2011_PO,Bieber,Bieb,2,Grob,25/07/2011,25,7,2011,206,late,2,Prodiamesa olivacea,PO,14.26,0.64,25.76842,,,,,
Lucie,Bieb_25_7_2011_PO,Bieber,Bieb,2,Grob,25/07/2011,25,7,2011,206,late,2,Prodiamesa olivacea,PO,13.5,0.62,25.76842,,,,,
Lucie,Bieb_25_7_2011_PO,Bieber,Bieb,2,Grob,25/07/2011,25,7,2011,206,late,2,Prodiamesa olivacea,PO,11.89,0.58,25.76842,,,,,
Lucie,Bieb_25_7_2011_PO,Bieber,Bieb,2,Grob,25/07/2011,25,7,2011,206,late,2,Prodiamesa olivacea,PO,10.01,0.57,25.76842,,,,,
Lucie,Bieb_25_7_2011_PO,Bieber,Bieb,2,Grob,25/07/2011,25,7,2011,206,late,2,Prodiamesa olivacea,PO,11.68,0.33,25.76842,,,,,
Lucie,Bieb_24_3_2011_PO,Bieber,Bieb,2,Grob,24/03/2011,24,3,2011,83,early,1,Prodiamesa olivacea,PO,9.88,1.03,1.6,,,,,
Lucie,Bieb_24_3_2011_PO,Bieber,Bieb,2,Grob,24/03/2011,24,3,2011,83,early,1,Prodiamesa olivacea,PO,10.55,0.6,1.6,,,,,
Lucie,Bieb_24_3_2011_PO,Bieber,Bieb,2,Grob,24/03/2011,24,3,2011,83,early,1,Prodiamesa olivacea,PO,9.45,0.39,1.6,,,,,
Lucie,Bieb_29_6_2010_PO,Bieber,Bieb,2,Grob,29/06/2010,29,6,2010,180,late,2,Prodiamesa olivacea,PO,14.82,0.68,233.6,,,,,
Lucie,Bieb_29_6_2010_PO,Bieber,Bieb,2,Grob,29/06/2010,29,6,2010,180,late,2,Prodiamesa olivacea,PO,13.49,0.64,233.6,,,,,
Lucie,Bieb_29_6_2010_PO,Bieber,Bieb,2,Grob,29/06/2010,29,6,2010,180,late,2,Prodiamesa olivacea,PO,9.6,0.64,233.6,,,,,
Lucie,Bieb_29_6_2010_PO,Bieber,Bieb,2,Grob,29/06/2010,29,6,2010,180,late,2,Prodiamesa olivacea,PO,13.55,0.64,233.6,,,,,
Lucie,Bieb_29_6_2010_PO,Bieber,Bieb,2,Grob,29/06/2010,29,6,2010,180,late,2,Prodiamesa olivacea,PO,9.28,0.6,233.6,,,,,
Lucie,Bieb_29_6_2010_PO,Bieber,Bieb,2,Grob,29/06/2010,29,6,2010,180,late,2,Prodiamesa olivacea,PO,11.51,0.51,233.6,,,,,
Lucie,Bieb_29_6_2010_PO,Bieber,Bieb,2,Grob,29/06/2010,29,6,2010,180,late,2,Prodiamesa olivacea,PO,8.65,0.47,233.6,,,,,
Lucie,Bieb_29_6_2010_PO,Bieber,Bieb,2,Grob,29/06/2010,29,6,2010,180,late,2,Prodiamesa olivacea,PO,7.96,0.42,233.6,,,,,
Lucie,Bieb_29_6_2010_PO,Bieber,Bieb,2,Grob,29/06/2010,29,6,2010,180,late,2,Prodiamesa olivacea,PO,11.85,0.4,233.6,,,,,
Lucie,Bieb_29_6_2010_PO,Bieber,Bieb,2,Grob,29/06/2010,29,6,2010,180,late,2,Prodiamesa olivacea,PO,9.08,0.39,233.6,,,,,
Lucie,Bieb_23_6_2009_PO,Bieber,Bieb,2,Grob,23/06/2009,23,6,2009,174,late,2,Prodiamesa olivacea,PO,11.58,0.82,159.7091,,,,,
Lucie,Bieb_23_6_2009_PO,Bieber,Bieb,2,Grob,23/06/2009,23,6,2009,174,late,2,Prodiamesa olivacea,PO,11.76,0.8,159.7091,,,,,
Lucie,Bieb_23_6_2009_PO,Bieber,Bieb,2,Grob,23/06/2009,23,6,2009,174,late,2,Prodiamesa olivacea,PO,15.75,0.75,159.7091,,,,,
Lucie,Bieb_23_6_2009_PO,Bieber,Bieb,2,Grob,23/06/2009,23,6,2009,174,late,2,Prodiamesa olivacea,PO,13.18,0.67,159.7091,,,,,
Lucie,Bieb_23_6_2009_PO,Bieber,Bieb,2,Grob,23/06/2009,23,6,2009,174,late,2,Prodiamesa olivacea,PO,9.85,0.63,159.7091,,,,,
Lucie,Bieb_23_6_2009_PO,Bieber,Bieb,2,Grob,23/06/2009,23,6,2009,174,late,2,Prodiamesa olivacea,PO,10.26,0.57,159.7091,,,,,
Lucie,Bieb_23_6_2009_PO,Bieber,Bieb,2,Grob,23/06/2009,23,6,2009,174,late,2,Prodiamesa olivacea,PO,9.68,0.55,159.7091,,,,,
Lucie,Bieb_23_6_2009_PO,Bieber,Bieb,2,Grob,23/06/2009,23,6,2009,174,late,2,Prodiamesa olivacea,PO,11.71,0.45,159.7091,,,,,
Lucie,Bieb_23_6_2009_PO,Bieber,Bieb,2,Grob,23/06/2009,23,6,2009,174,late,2,Prodiamesa olivacea,PO,10.99,0.43,159.7091,,,,,
Lucie,Bieb_23_6_2009_PO,Bieber,Bieb,2,Grob,23/06/2009,23,6,2009,174,late,2,Prodiamesa olivacea,PO,6.4,0.31,159.7091,,,,,
Lucie,Bieb_8_4_2009_PO,Bieber,Bieb,2,Grob,40029,8,4,2009,98,early,1,Prodiamesa olivacea,PO,12.24,0.73,20.2449,,,,,
Lucie,Bieb_23_6_2008_PO,Bieber,Bieb,2,Grob,23/06/2008,23,6,2008,175,late,2,Prodiamesa olivacea,PO,14.48,0.82,283.4286,,,,,
Lucie,Bieb_23_6_2008_PO,Bieber,Bieb,2,Grob,23/06/2008,23,6,2008,175,late,2,Prodiamesa olivacea,PO,9,0.67,283.4286,,,,,
Lucie,Bieb_23_6_2008_PO,Bieber,Bieb,2,Grob,23/06/2008,23,6,2008,175,late,2,Prodiamesa olivacea,PO,9.07,0.64,283.4286,,,,,
Lucie,Bieb_23_6_2008_PO,Bieber,Bieb,2,Grob,23/06/2008,23,6,2008,175,late,2,Prodiamesa olivacea,PO,11.8,0.56,283.4286,,,,,
Lucie,Bieb_23_6_2008_PO,Bieber,Bieb,2,Grob,23/06/2008,23,6,2008,175,late,2,Prodiamesa olivacea,PO,10.71,0.54,283.4286,,,,,
Lucie,Bieb_23_6_2008_PO,Bieber,Bieb,2,Grob,23/06/2008,23,6,2008,175,late,2,Prodiamesa olivacea,PO,10.3,0.52,283.4286,,,,,
Lucie,Bieb_23_6_2008_PO,Bieber,Bieb,2,Grob,23/06/2008,23,6,2008,175,late,2,Prodiamesa olivacea,PO,10.13,0.49,283.4286,,,,,
Lucie,Bieb_23_6_2008_PO,Bieber,Bieb,2,Grob,23/06/2008,23,6,2008,175,late,2,Prodiamesa olivacea,PO,12.01,0.4,283.4286,,,,,
Lucie,Bieb_23_6_2008_PO,Bieber,Bieb,2,Grob,23/06/2008,23,6,2008,175,late,2,Prodiamesa olivacea,PO,7.09,0.27,283.4286,,,,,
Lucie,Bieb_23_6_2008_PO,Bieber,Bieb,2,Grob,23/06/2008,23,6,2008,175,late,2,Prodiamesa olivacea,PO,7.56,0.23,283.4286,,,,,
Lucie,Bieb_24_4_2008_PO,Bieber,Bieb,2,Grob,24/04/2008,24,4,2008,115,early,1,Prodiamesa olivacea,PO,6.54,0.51,34.28571,,,,,
Lucie,Bieb_24_4_2008_PO,Bieber,Bieb,2,Grob,24/04/2008,24,4,2008,115,early,1,Prodiamesa olivacea,PO,11.77,0.19,34.28571,,,,,
Lucie,Bieb_24_4_2008_PO,Bieber,Bieb,2,Grob,24/04/2008,24,4,2008,115,early,1,Prodiamesa olivacea,PO,4.08,0.17,34.28571,,,,,
Lucie,Bieb_12_7_2007_PO,Bieber,Bieb,2,Grob,39423,12,7,2007,193,late,2,Prodiamesa olivacea,PO,9.42,0.62,8.8,,,,,
Lucie,Bieb_12_7_2007_PO,Bieber,Bieb,2,Grob,39423,12,7,2007,193,late,2,Prodiamesa olivacea,PO,12.74,0.57,8.8,,,,,
Lucie,Bieb_12_7_2007_PO,Bieber,Bieb,2,Grob,39423,12,7,2007,193,late,2,Prodiamesa olivacea,PO,7.73,0.54,8.8,,,,,
Lucie,Bieb_12_7_2007_PO,Bieber,Bieb,2,Grob,39423,12,7,2007,193,late,2,Prodiamesa olivacea,PO,14.67,0.46,8.8,,,,,
Lucie,Bieb_12_7_2007_PO,Bieber,Bieb,2,Grob,39423,12,7,2007,193,late,2,Prodiamesa olivacea,PO,8.8,0.42,8.8,,,,,
Lucie,Bieb_12_7_2007_PO,Bieber,Bieb,2,Grob,39423,12,7,2007,193,late,2,Prodiamesa olivacea,PO,7.67,0.4,8.8,,,,,
Lucie,Bieb_12_7_2007_PO,Bieber,Bieb,2,Grob,39423,12,7,2007,193,late,2,Prodiamesa olivacea,PO,11.4,0.39,8.8,,,,,
Lucie,Bieb_12_7_2007_PO,Bieber,Bieb,2,Grob,39423,12,7,2007,193,late,2,Prodiamesa olivacea,PO,6.92,0.25,8.8,,,,,
Lucie,Bieb_12_7_2007_PO,Bieber,Bieb,2,Grob,39423,12,7,2007,193,late,2,Prodiamesa olivacea,PO,5.74,0.25,8.8,,,,,
Lucie,Bieb_12_7_2007_PO,Bieber,Bieb,2,Grob,39423,12,7,2007,193,late,2,Prodiamesa olivacea,PO,6.12,0.23,8.8,,,,,
Lucie,Bieb_13_7_2006_PO,Bieber,Bieb,2,Grob,13/07/2006,13,7,2006,194,late,2,Prodiamesa olivacea,PO,11.44,0.77,63.6,,,,,
Lucie,Bieb_13_7_2006_PO,Bieber,Bieb,2,Grob,13/07/2006,13,7,2006,194,late,2,Prodiamesa olivacea,PO,10.32,0.74,63.6,,,,,
Lucie,Bieb_13_7_2006_PO,Bieber,Bieb,2,Grob,13/07/2006,13,7,2006,194,late,2,Prodiamesa olivacea,PO,8.81,0.73,63.6,,,,,
Lucie,Bieb_13_7_2006_PO,Bieber,Bieb,2,Grob,13/07/2006,13,7,2006,194,late,2,Prodiamesa olivacea,PO,12.78,0.68,63.6,,,,,
Lucie,Bieb_13_7_2006_PO,Bieber,Bieb,2,Grob,13/07/2006,13,7,2006,194,late,2,Prodiamesa olivacea,PO,13.07,0.66,63.6,,,,,
Lucie,Bieb_13_7_2006_PO,Bieber,Bieb,2,Grob,13/07/2006,13,7,2006,194,late,2,Prodiamesa olivacea,PO,8.47,0.61,63.6,,,,,
Lucie,Bieb_13_7_2006_PO,Bieber,Bieb,2,Grob,13/07/2006,13,7,2006,194,late,2,Prodiamesa olivacea,PO,9.95,0.57,63.6,,,,,
Lucie,Bieb_13_7_2006_PO,Bieber,Bieb,2,Grob,13/07/2006,13,7,2006,194,late,2,Prodiamesa olivacea,PO,8.8,0.51,63.6,,,,,
Lucie,Bieb_13_7_2006_PO,Bieber,Bieb,2,Grob,13/07/2006,13,7,2006,194,late,2,Prodiamesa olivacea,PO,10.79,0.48,63.6,,,,,
Lucie,Bieb_13_7_2006_PO,Bieber,Bieb,2,Grob,13/07/2006,13,7,2006,194,late,2,Prodiamesa olivacea,PO,12.54,0.42,63.6,,,,,
Lucie,Bieb_10_4_2006_PO,Bieber,Bieb,2,Grob,38994,10,4,2006,100,early,1,Prodiamesa olivacea,PO,11.44,0.7,NA,,,,,
Lucie,Bieb_10_4_2006_PO,Bieber,Bieb,2,Grob,38994,10,4,2006,100,early,1,Prodiamesa olivacea,PO,8.73,0.67,NA,,,,,
Lucie,Bieb_10_4_2006_PO,Bieber,Bieb,2,Grob,38994,10,4,2006,100,early,1,Prodiamesa olivacea,PO,12.48,0.61,NA,,,,,
Lucie,Bieb_10_4_2006_PO,Bieber,Bieb,2,Grob,38994,10,4,2006,100,early,1,Prodiamesa olivacea,PO,9.72,0.59,NA,,,,,
Lucie,Bieb_10_4_2006_PO,Bieber,Bieb,2,Grob,38994,10,4,2006,100,early,1,Prodiamesa olivacea,PO,11.38,0.52,NA,,,,,
Lucie,Bieb_10_4_2006_PO,Bieber,Bieb,2,Grob,38994,10,4,2006,100,early,1,Prodiamesa olivacea,PO,9.72,0.48,NA,,,,,
Lucie,Bieb_10_4_2006_PO,Bieber,Bieb,2,Grob,38994,10,4,2006,100,early,1,Prodiamesa olivacea,PO,10.01,0.48,NA,,,,,
